"mnth","hr","holiday","weekday","weathersit","temp","atemp","humidity","windspeed","total"
"Jun","6 AM","No","Friday","Fair",80.204,86.0036,66,0,122
"Jun","7 AM","No","Friday","Good",80.204,84.19784,58,11.0014,359
"Jun","9 AM","No","Friday","Good",81.896,87.79748,58,15.0013,333
"Jun","10 AM","No","Friday","Good",85.28,91.39712,52,23.9994,185
"Jun","1 PM","No","Friday","Good",92.048,98.5964,39,15.0013,300
"Jun","3 PM","No","Friday","Good",93.74,100.40216,35,23.9994,284
"Jun","4 PM","No","Friday","Good",93.74,98.5964,31,15.0013,380
"Jun","5 PM","No","Friday","Fair",86.972,89.60324,38,11.0014,646
"Jun","6 PM","No","Friday","Fair",85.28,93.20288,55,12.998,505
"Jun","7 PM","No","Friday","Fair",81.896,86.0036,55,35.0008,362
"Jun","8 PM","No","Friday","Fair",81.896,86.0036,55,35.0008,202
"Jun","9 PM","No","Friday","Bad",75.128,78.80432,65,19.0012,217
"Jun","10 PM","No","Friday","Good",75.128,78.80432,69,8.9981,197
"Jun","11 PM","No","Friday","Fair",73.436,76.99856,74,0,174
"Jun","12 AM","No","Saturday","Good",71.744,71.60504,83,0,116
"Jun","1 AM","No","Saturday","Good",73.436,75.20468,78,8.9981,123
"Jun","2 AM","No","Saturday","Fair",71.744,71.60504,83,12.998,93
"Jun","4 AM","No","Saturday","Fair",71.744,71.60504,83,11.0014,19
"Jun","5 AM","No","Saturday","Fair",71.744,71.60504,83,12.998,12
"Jun","6 AM","No","Saturday","Good",71.744,71.60504,83,6.0032,47
"Jun","7 AM","No","Saturday","Good",71.744,71.60504,83,11.0014,78
"Jun","8 AM","No","Saturday","Good",75.128,78.80432,69,15.0013,167
"Jun","9 AM","No","Saturday","Good",78.512,84.19784,62,12.998,332
"Jun","10 AM","No","Saturday","Good",80.204,84.19784,55,12.998,494
"Jun","12 PM","No","Saturday","Good",85.28,89.60324,43,12.998,602
"Jun","1 PM","No","Saturday","Good",86.972,89.60324,34,12.998,564
"Jun","3 PM","No","Saturday","Good",88.664,89.60324,30,22.0028,483
"Jun","4 PM","No","Saturday","Good",88.664,87.79748,26,19.9995,513
"Jun","5 PM","No","Saturday","Good",86.972,87.79748,26,16.9979,530
"Jun","7 PM","No","Saturday","Good",85.28,86.0036,27,12.998,425
"Jun","8 PM","No","Saturday","Good",83.588,84.19784,31,12.998,386
"Jun","9 PM","No","Saturday","Good",81.896,82.40396,33,8.9981,322
"Jun","10 PM","No","Saturday","Good",80.204,80.5982,37,7.0015,279
"Jun","11 PM","No","Saturday","Good",78.512,80.5982,44,0,225
"Jun","12 AM","No","Sunday","Good",76.82,80.5982,51,0,163
"Jun","1 AM","No","Sunday","Fair",75.128,78.80432,54,6.0032,127
"Jun","2 AM","No","Sunday","Fair",75.128,78.80432,51,0,114
"Jun","3 AM","No","Sunday","Fair",73.436,76.99856,65,6.0032,60
"Jun","5 AM","No","Sunday","Good",70.052,75.20468,69,8.9981,8
"Jun","8 AM","No","Sunday","Good",76.82,80.5982,58,0,141
"Jun","11 AM","No","Sunday","Good",81.896,84.19784,40,8.9981,506
"Jun","12 PM","No","Sunday","Good",85.28,86.0036,33,15.0013,556
"Jun","1 PM","No","Sunday","Good",85.28,86.0036,33,19.0012,585
"Jun","2 PM","No","Sunday","Good",88.664,89.60324,30,19.9995,551
"Jun","3 PM","No","Sunday","Good",90.356,91.39712,28,15.0013,487
"Jun","4 PM","No","Sunday","Good",88.664,89.60324,30,16.9979,461
"Jun","5 PM","No","Sunday","Good",88.664,89.60324,32,16.9979,532
"Jun","6 PM","No","Sunday","Good",86.972,89.60324,34,16.9979,534
"Jun","7 PM","No","Sunday","Good",85.28,87.79748,38,19.9995,423
"Jun","8 PM","No","Sunday","Good",83.588,86.0036,46,16.9979,332
"Jun","9 PM","No","Sunday","Good",81.896,86.0036,55,15.0013,253
"Jun","10 PM","No","Sunday","Good",80.204,84.19784,55,7.0015,178
"Jun","11 PM","No","Sunday","Good",80.204,84.19784,58,7.0015,87
"Jun","12 AM","No","Monday","Good",78.512,84.19784,62,16.9979,68
"Jun","1 AM","No","Monday","Good",76.82,80.5982,65,15.0013,31
"Jun","2 AM","No","Monday","Good",76.82,80.5982,70,15.0013,14
"Jun","3 AM","No","Monday","Good",75.128,78.80432,69,16.9979,5
"Jun","5 AM","No","Monday","Good",73.436,76.99856,74,11.0014,43
"Jun","7 AM","No","Monday","Good",73.436,76.99856,74,15.0013,485
"Jun","8 AM","No","Monday","Good",73.436,76.99856,69,12.998,608
"Jun","9 AM","No","Monday","Good",76.82,80.5982,65,12.998,268
"Jun","10 AM","No","Monday","Good",81.896,86.0036,55,11.0014,184
"Jun","11 AM","No","Monday","Good",85.28,89.60324,43,22.0028,181
"Jun","12 PM","No","Monday","Fair",81.896,84.19784,45,19.9995,270
"Jun","1 PM","No","Monday","Good",78.512,82.40396,51,19.9995,260
"Jun","2 PM","No","Monday","Good",83.588,86.0036,43,16.9979,251
"Jun","3 PM","No","Monday","Good",83.588,84.19784,38,31.0009,233
"Jun","4 PM","No","Monday","Good",85.28,86.0036,31,26.0027,414
"Jun","5 PM","No","Monday","Good",85.28,84.19784,24,31.0009,833
"Jun","6 PM","No","Monday","Good",81.896,82.40396,27,30.0026,791
"Jun","7 PM","No","Monday","Good",80.204,80.5982,27,31.0009,582
"Jun","8 PM","No","Monday","Good",78.512,80.5982,30,30.0026,475
"Jun","9 PM","No","Monday","Good",75.128,76.99856,30,22.0028,331
"Jun","1 AM","No","Tuesday","Good",68.36,76.99856,35,26.0027,30
"Jun","3 AM","No","Tuesday","Good",63.284,64.40576,45,19.0012,9
"Jun","4 AM","No","Tuesday","Good",63.284,64.40576,45,19.9995,10
"Jun","5 AM","No","Tuesday","Good",61.592,62.6,48,26.0027,39
"Jun","6 AM","No","Tuesday","Good",61.592,62.6,52,19.9995,188
"Jun","7 AM","No","Tuesday","Good",61.592,62.6,52,23.9994,552
"Jun","8 AM","No","Tuesday","Good",64.976,66.19964,49,22.0028,656
"Jun","9 AM","No","Tuesday","Good",66.668,68.0054,46,27.9993,328
"Jun","10 AM","No","Tuesday","Good",70.052,76.99856,41,23.9994,190
"Jun","11 AM","No","Tuesday","Good",71.744,76.99856,36,27.9993,235
"Jun","12 PM","No","Tuesday","Good",73.436,76.99856,34,30.0026,308
"Jun","1 PM","No","Tuesday","Good",76.82,78.80432,30,31.0009,306
"Jun","2 PM","No","Tuesday","Good",76.82,78.80432,30,31.0009,267
"Jun","3 PM","No","Tuesday","Good",78.512,80.5982,28,31.0009,317
"Jun","4 PM","No","Tuesday","Good",78.512,78.80432,26,32.9975,416
"Jun","5 PM","No","Tuesday","Good",78.512,80.5982,28,27.9993,900
"Jun","6 PM","No","Tuesday","Good",78.512,80.5982,28,23.9994,824
"Jun","7 PM","No","Tuesday","Good",78.512,80.5982,28,15.0013,612
"Jun","8 PM","No","Tuesday","Good",76.82,78.80432,30,19.0012,505
"Jun","9 PM","No","Tuesday","Good",75.128,78.80432,34,12.998,328
"Jun","10 PM","No","Tuesday","Good",73.436,76.99856,34,16.9979,245
"Jun","11 PM","No","Tuesday","Good",70.052,76.99856,41,8.9981,131
"Jun","12 AM","No","Wednesday","Good",70.052,76.99856,41,12.998,54
"Jun","1 AM","No","Wednesday","Good",68.36,76.99856,43,11.0014,23
"Jun","2 AM","No","Wednesday","Good",64.976,66.19964,49,8.9981,14
"Jun","3 AM","No","Wednesday","Good",66.668,68.0054,46,6.0032,8
"Jun","5 AM","No","Wednesday","Good",68.36,76.99856,43,19.0012,36
"Jun","6 AM","No","Wednesday","Good",66.668,68.0054,46,19.0012,200
"Jun","8 AM","No","Wednesday","Good",70.052,76.99856,43,22.0028,687
"Jun","10 AM","No","Wednesday","Good",76.82,78.80432,37,16.9979,172
"Jun","11 AM","No","Wednesday","Good",80.204,80.5982,30,22.0028,209
"Jun","12 PM","No","Wednesday","Good",81.896,82.40396,29,19.9995,322
"Jun","1 PM","No","Wednesday","Good",85.28,86.0036,27,22.0028,321
"Jun","2 PM","No","Wednesday","Good",85.28,84.19784,24,23.9994,270
"Jun","3 PM","No","Wednesday","Good",85.28,86.0036,26,31.0009,249
"Jun","5 PM","No","Wednesday","Good",86.972,86.0036,24,26.0027,843
"Jun","6 PM","No","Wednesday","Good",85.28,86.0036,27,22.0028,804
"Jun","7 PM","No","Wednesday","Good",83.588,84.19784,29,22.0028,643
"Jun","8 PM","No","Wednesday","Good",81.896,82.40396,31,12.998,445
"Jun","9 PM","No","Wednesday","Good",80.204,80.5982,35,8.9981,367
"Jun","11 PM","No","Wednesday","Good",75.128,78.80432,47,8.9981,159
"Jun","12 AM","No","Thursday","Good",73.436,76.99856,50,7.0015,54
"Jun","1 AM","No","Thursday","Good",73.436,76.99856,54,0,25
"Jun","3 AM","No","Thursday","Good",73.436,76.99856,50,6.0032,7
"Jun","4 AM","No","Thursday","Good",70.052,75.20468,61,7.0015,11
"Jun","5 AM","No","Thursday","Good",70.052,76.99856,57,6.0032,47
"Jun","6 AM","No","Thursday","Good",70.052,76.99856,57,6.0032,193
"Jun","7 AM","No","Thursday","Good",70.052,75.20468,61,7.0015,508
"Jun","9 AM","No","Thursday","Good",76.82,80.5982,54,11.0014,351
"Jun","10 AM","No","Thursday","Good",80.204,82.40396,48,12.998,184
"Jun","11 AM","No","Thursday","Good",85.28,86.0036,31,12.998,211
"Jun","12 PM","No","Thursday","Good",88.664,87.79748,26,19.0012,276
"Jun","1 PM","No","Thursday","Good",90.356,91.39712,26,15.0013,236
"Jun","3 PM","No","Thursday","Good",90.356,89.60324,25,22.0028,219
"Jun","4 PM","No","Thursday","Good",92.048,91.39712,23,12.998,387
"Jun","5 PM","No","Thursday","Good",92.048,91.39712,22,12.998,705
"Jun","6 PM","No","Thursday","Good",90.356,89.60324,25,15.0013,697
"Jun","7 PM","No","Thursday","Good",88.664,89.60324,30,19.9995,571
"Jun","8 PM","No","Thursday","Good",86.972,89.60324,34,12.998,470
"Jun","9 PM","No","Thursday","Good",81.896,86.0036,55,12.998,398
"Jun","10 PM","No","Thursday","Good",81.896,86.0036,52,11.0014,274
"Jun","11 PM","No","Thursday","Good",80.204,82.40396,48,8.9981,171
"Jun","12 AM","No","Friday","Good",80.204,82.40396,48,8.9981,114
"Jun","1 AM","No","Friday","Good",80.204,82.40396,51,11.0014,42
"Jun","2 AM","No","Friday","Good",78.512,82.40396,58,12.998,18
"Jun","3 AM","No","Friday","Good",78.512,82.40396,58,12.998,8
"Jun","4 AM","No","Friday","Good",76.82,80.5982,65,11.0014,10
"Jun","6 AM","No","Friday","Fair",76.82,80.5982,61,11.0014,163
"Jun","7 AM","No","Friday","Good",76.82,80.5982,61,7.0015,380
"Jun","8 AM","No","Friday","Fair",80.204,84.19784,55,7.0015,624
"Jun","9 AM","No","Friday","Good",81.896,86.0036,55,11.0014,300
"Jun","10 AM","No","Friday","Good",93.74,102.19604,39,19.9995,171
"Jun","11 AM","No","Friday","Fair",93.74,104.0018,42,19.0012,188
"Jun","1 PM","No","Friday","Good",97.124,107.60144,38,12.998,239
"Jun","2 PM","No","Friday","Good",98.816,111.20108,36,15.0013,233
"Jun","3 PM","No","Friday","Good",98.816,111.20108,36,0,230
"Jun","4 PM","No","Friday","Good",98.816,111.20108,36,0,351
"Jun","5 PM","No","Friday","Good",100.508,112.99496,34,12.998,539
"Jun","6 PM","No","Friday","Good",98.816,105.79568,31,0,464
"Jun","7 PM","No","Friday","Good",93.74,107.60144,47,12.998,363
"Jun","8 PM","No","Friday","Good",95.432,109.39532,42,16.9979,308
"Jun","9 PM","No","Friday","Fair",90.356,102.19604,53,12.998,236
"Jun","10 PM","No","Friday","Bad",86.972,102.19604,63,12.998,163
"Jun","11 PM","No","Friday","Bad",86.972,102.19604,63,12.998,48
"Jun","12 AM","No","Saturday","Bad",71.744,71.60504,89,11.0014,69
"Jun","1 AM","No","Saturday","Bad",71.744,71.60504,89,15.0013,58
"Jun","2 AM","No","Saturday","Fair",71.744,71.60504,89,0,61
"Jun","3 AM","No","Saturday","Fair",71.744,71.60504,89,0,23
"Jun","4 AM","No","Saturday","Fair",70.052,68.0054,94,0,18
"Jun","5 AM","No","Saturday","Good",71.744,71.60504,89,11.0014,10
"Jun","6 AM","No","Saturday","Good",71.744,71.60504,89,11.0014,42
"Jun","7 AM","No","Saturday","Good",71.744,71.60504,89,11.0014,92
"Jun","9 AM","No","Saturday","Good",71.744,71.60504,89,11.0014,275
"Jun","11 AM","No","Saturday","Good",92.048,94.99676,30,16.9979,452
"Jun","12 PM","No","Saturday","Good",92.048,94.99676,30,16.9979,471
"Jun","1 PM","No","Saturday","Good",92.048,94.99676,30,16.9979,428
"Jun","2 PM","No","Saturday","Good",92.048,94.99676,30,16.9979,409
"Jun","3 PM","No","Saturday","Good",92.048,94.99676,30,16.9979,404
"Jun","4 PM","No","Saturday","Good",93.74,96.80252,29,11.0014,373
"Jun","5 PM","No","Saturday","Good",92.048,94.99676,32,8.9981,362
"Jun","6 PM","No","Saturday","Good",92.048,96.80252,35,0,339
"Jun","8 PM","No","Saturday","Good",86.972,94.99676,52,11.0014,292
"Jun","9 PM","No","Saturday","Good",86.972,94.99676,52,11.0014,213
"Jun","10 PM","No","Saturday","Good",83.588,91.39712,62,11.0014,172
"Jul","1 AM","No","Sunday","Good",80.204,86.0036,70,8.9981,93
"Jul","2 AM","No","Sunday","Good",78.512,86.0036,74,6.0032,90
"Jul","3 AM","No","Sunday","Good",78.512,87.79748,84,8.9981,33
"Jul","4 AM","No","Sunday","Good",76.82,82.40396,79,12.998,4
"Jul","5 AM","No","Sunday","Good",75.128,78.80432,79,7.0015,10
"Jul","6 AM","No","Sunday","Good",76.82,82.40396,79,6.0032,27
"Jul","7 AM","No","Sunday","Good",80.204,86.0036,70,0,50
"Jul","9 AM","No","Sunday","Good",86.972,96.80252,56,0,219
"Jul","10 AM","No","Sunday","Good",90.356,96.80252,44,19.9995,366
"Jul","11 AM","No","Sunday","Good",92.048,98.5964,39,15.0013,377
"Jul","12 PM","No","Sunday","Good",93.74,100.40216,37,15.0013,433
"Jul","2 PM","No","Sunday","Good",95.432,102.19604,33,16.9979,444
"Jul","3 PM","No","Sunday","Good",93.74,100.40216,37,19.0012,345
"Jul","5 PM","No","Sunday","Good",95.432,98.5964,26,19.9995,413
"Jul","6 PM","No","Sunday","Good",92.048,94.99676,32,23.9994,370
"Jul","7 PM","No","Sunday","Good",88.664,91.39712,39,8.9981,382
"Jul","8 PM","No","Sunday","Good",88.664,91.39712,39,8.9981,332
"Jul","9 PM","No","Sunday","Good",88.664,91.39712,39,8.9981,258
"Jul","10 PM","No","Sunday","Good",86.972,91.39712,43,8.9981,151
"Jul","12 AM","No","Monday","Fair",81.896,87.79748,58,15.0013,43
"Jul","1 AM","No","Monday","Fair",81.896,87.79748,58,12.998,17
"Jul","2 AM","No","Monday","Fair",80.204,82.40396,51,16.9979,15
"Jul","3 AM","No","Monday","Fair",78.512,82.40396,54,27.9993,5
"Jul","5 AM","No","Monday","Fair",78.512,82.40396,51,0,40
"Jul","6 AM","No","Monday","Good",76.82,80.5982,58,7.0015,136
"Jul","8 AM","No","Monday","Good",81.896,86.0036,52,12.998,568
"Jul","9 AM","No","Monday","Good",83.588,86.0036,46,16.9979,295
"Jul","10 AM","No","Monday","Good",85.28,89.60324,43,16.9979,174
"Jul","11 AM","No","Monday","Good",88.664,89.60324,28,19.9995,201
"Jul","12 PM","No","Monday","Good",88.664,89.60324,32,12.998,257
"Jul","1 PM","No","Monday","Good",90.356,93.20288,34,15.0013,236
"Jul","2 PM","No","Monday","Good",90.356,93.20288,34,15.0013,230
"Jul","4 PM","No","Monday","Good",88.664,91.39712,36,19.0012,365
"Jul","5 PM","No","Monday","Good",88.664,89.60324,32,8.9981,747
"Jul","6 PM","No","Monday","Good",88.664,89.60324,32,11.0014,730
"Jul","7 PM","No","Monday","Good",83.588,86.0036,43,8.9981,581
"Jul","8 PM","No","Monday","Good",83.588,86.0036,43,8.9981,395
"Jul","9 PM","No","Monday","Good",81.896,84.19784,45,8.9981,258
"Jul","10 PM","No","Monday","Good",80.204,82.40396,51,11.0014,188
"Jul","11 PM","No","Monday","Good",80.204,82.40396,51,7.0015,102
"Jul","12 AM","No","Tuesday","Good",78.512,82.40396,54,0,53
"Jul","1 AM","No","Tuesday","Good",78.512,82.40396,58,0,14
"Jul","3 AM","No","Tuesday","Good",76.82,80.5982,65,8.9981,2
"Jul","4 AM","No","Tuesday","Good",75.128,78.80432,65,7.0015,6
"Jul","5 AM","No","Tuesday","Good",76.82,80.5982,61,0,35
"Jul","6 AM","No","Tuesday","Good",76.82,80.5982,65,8.9981,154
"Jul","7 AM","No","Tuesday","Good",80.204,84.19784,58,0,483
"Jul","8 AM","No","Tuesday","Good",80.204,84.19784,62,6.0032,646
"Jul","9 AM","No","Tuesday","Good",85.28,91.39712,49,11.0014,272
"Jul","10 AM","No","Tuesday","Good",86.972,91.39712,43,15.0013,209
"Jul","11 AM","No","Tuesday","Good",90.356,93.20288,34,12.998,217
"Jul","12 PM","No","Tuesday","Good",92.048,93.20288,28,12.998,272
"Jul","1 PM","No","Tuesday","Good",93.74,94.99676,25,8.9981,283
"Jul","2 PM","No","Tuesday","Good",93.74,94.99676,25,12.998,310
"Jul","3 PM","No","Tuesday","Fair",93.74,94.99676,24,0,401
"Jul","4 PM","No","Tuesday","Fair",93.74,94.99676,24,12.998,527
"Jul","5 PM","No","Tuesday","Fair",90.356,91.39712,30,11.0014,722
"Jul","6 PM","No","Tuesday","Fair",90.356,91.39712,30,0,627
"Jul","7 PM","No","Tuesday","Fair",88.664,91.39712,36,8.9981,497
"Jul","8 PM","No","Tuesday","Bad",81.896,86.0036,55,32.9975,376
"Jul","9 PM","No","Tuesday","Fair",76.82,80.5982,70,19.0012,196
"Jul","10 PM","No","Tuesday","Good",75.128,78.80432,79,12.998,177
"Jul","11 PM","No","Tuesday","Good",73.436,75.20468,83,0,171
"Jul","1 AM","Yes","Wednesday","Good",75.128,78.80432,74,0,123
"Jul","2 AM","Yes","Wednesday","Good",73.436,75.20468,83,8.9981,93
"Jul","4 AM","Yes","Wednesday","Good",75.128,78.80432,69,16.9979,16
"Jul","5 AM","Yes","Wednesday","Good",73.436,76.99856,69,0,19
"Jul","6 AM","Yes","Wednesday","Good",73.436,76.99856,69,0,32
"Jul","7 AM","Yes","Wednesday","Good",75.128,78.80432,65,0,72
"Jul","8 AM","Yes","Wednesday","Good",76.82,80.5982,61,7.0015,153
"Jul","10 AM","Yes","Wednesday","Good",85.28,89.60324,46,0,447
"Jul","12 PM","Yes","Wednesday","Good",90.356,96.80252,41,15.0013,494
"Jul","1 PM","Yes","Wednesday","Good",93.74,100.40216,35,0,499
"Jul","2 PM","Yes","Wednesday","Good",93.74,100.40216,37,11.0014,547
"Jul","3 PM","Yes","Wednesday","Good",95.432,104.0018,35,19.9995,454
"Jul","4 PM","Yes","Wednesday","Good",95.432,104.0018,35,16.9979,389
"Jul","6 PM","Yes","Wednesday","Good",93.74,104.0018,42,12.998,430
"Jul","7 PM","Yes","Wednesday","Good",90.356,98.5964,47,15.0013,432
"Jul","8 PM","Yes","Wednesday","Good",90.356,98.5964,47,15.0013,551
"Jul","9 PM","Yes","Wednesday","Good",88.664,98.5964,53,8.9981,584
"Jul","1 AM","No","Thursday","Good",80.204,82.40396,51,19.0012,30
"Jul","2 AM","No","Thursday","Good",80.204,82.40396,51,0,18
"Jul","3 AM","No","Thursday","Good",78.512,82.40396,54,12.998,7
"Jul","4 AM","No","Thursday","Good",78.512,82.40396,58,0,7
"Jul","5 AM","No","Thursday","Good",78.512,84.19784,62,0,29
"Jul","6 AM","No","Thursday","Good",78.512,82.40396,58,0,133
"Jul","7 AM","No","Thursday","Good",81.896,86.0036,55,0,343
"Jul","8 AM","No","Thursday","Good",85.28,91.39712,49,8.9981,550
"Jul","9 AM","No","Thursday","Good",88.664,96.80252,49,19.9995,293
"Jul","10 AM","No","Thursday","Good",90.356,96.80252,44,23.9994,186
"Jul","11 AM","No","Thursday","Good",93.74,100.40216,35,19.9995,244
"Jul","1 PM","No","Thursday","Good",95.432,102.19604,33,15.0013,310
"Jul","2 PM","No","Thursday","Good",95.432,102.19604,33,22.0028,241
"Jul","3 PM","No","Thursday","Good",95.432,102.19604,33,23.9994,254
"Jul","4 PM","No","Thursday","Good",95.432,102.19604,33,16.9979,433
"Jul","5 PM","No","Thursday","Good",95.432,104.0018,35,11.0014,689
"Jul","6 PM","No","Thursday","Fair",93.74,102.19604,39,22.0028,607
"Jul","7 PM","No","Thursday","Fair",92.048,98.5964,39,16.9979,503
"Jul","8 PM","No","Thursday","Fair",90.356,96.80252,41,15.0013,321
"Jul","9 PM","No","Thursday","Good",88.664,94.99676,47,12.998,323
"Jul","10 PM","No","Thursday","Good",86.972,98.5964,59,8.9981,225
"Jul","12 AM","No","Friday","Good",83.588,91.39712,62,8.9981,102
"Jul","1 AM","No","Friday","Good",83.588,89.60324,55,15.0013,29
"Jul","3 AM","No","Friday","Fair",80.204,86.0036,70,12.998,7
"Jul","4 AM","No","Friday","Good",80.204,86.0036,66,15.0013,6
"Jul","5 AM","No","Friday","Good",80.204,86.0036,66,12.998,35
"Jul","7 AM","No","Friday","Good",83.588,86.0036,46,8.9981,353
"Jul","8 AM","No","Friday","Good",85.28,87.79748,41,11.0014,585
"Jul","9 AM","No","Friday","Good",86.972,89.60324,36,8.9981,304
"Jul","12 PM","No","Friday","Good",92.048,93.20288,28,7.0015,331
"Jul","1 PM","No","Friday","Good",93.74,96.80252,27,7.0015,293
"Jul","2 PM","No","Friday","Good",93.74,98.5964,31,11.0014,275
"Jul","3 PM","No","Friday","Good",95.432,100.40216,29,12.998,285
"Jul","5 PM","No","Friday","Good",95.432,100.40216,29,0,576
"Jul","6 PM","No","Friday","Good",93.74,98.5964,33,16.9979,560
"Jul","7 PM","No","Friday","Good",92.048,96.80252,35,15.0013,418
"Jul","8 PM","No","Friday","Good",90.356,94.99676,39,7.0015,336
"Jul","10 PM","No","Friday","Good",85.28,93.20288,55,12.998,288
"Jul","11 PM","No","Friday","Good",85.28,96.80252,63,7.0015,164
"Jul","12 AM","No","Saturday","Good",83.588,93.20288,66,8.9981,150
"Jul","1 AM","No","Saturday","Good",81.896,89.60324,70,11.0014,71
"Jul","2 AM","No","Saturday","Good",81.896,91.39712,72,11.0014,58
"Jul","4 AM","No","Saturday","Good",80.204,87.79748,74,11.0014,16
"Jul","5 AM","No","Saturday","Good",80.204,87.79748,74,12.998,14
"Jul","6 AM","No","Saturday","Good",80.204,87.79748,74,7.0015,31
"Jul","7 AM","No","Saturday","Good",83.588,93.20288,66,7.0015,71
"Jul","8 AM","No","Saturday","Good",86.972,102.19604,63,12.998,152
"Jul","9 AM","No","Saturday","Good",88.664,102.19604,59,11.0014,256
"Jul","10 AM","No","Saturday","Good",95.432,105.79568,37,15.0013,325
"Jul","12 PM","No","Saturday","Good",98.816,105.79568,31,23.9994,342
"Jul","1 PM","No","Saturday","Fair",98.816,105.79568,31,16.9979,360
"Jul","2 PM","No","Saturday","Fair",98.816,105.79568,30,8.9981,308
"Jul","3 PM","No","Saturday","Good",98.816,104.0018,26,0,306
"Jul","4 PM","No","Saturday","Good",102.2,105.79568,19,11.0014,294
"Jul","5 PM","No","Saturday","Good",98.816,104.0018,26,8.9981,279
"Jul","6 PM","No","Saturday","Good",97.124,102.19604,29,6.0032,277
"Jul","7 PM","No","Saturday","Good",95.432,102.19604,33,8.9981,287
"Jul","8 PM","No","Saturday","Good",93.74,100.40216,37,11.0014,276
"Jul","9 PM","No","Saturday","Good",92.048,96.80252,37,12.998,201
"Jul","10 PM","No","Saturday","Good",88.664,102.19604,59,12.998,220
"Jul","12 AM","No","Sunday","Good",86.972,96.80252,56,8.9981,147
"Jul","2 AM","No","Sunday","Good",86.972,94.99676,52,7.0015,70
"Jul","3 AM","No","Sunday","Good",85.28,94.99676,59,7.0015,35
"Jul","6 AM","No","Sunday","Good",83.588,94.99676,70,8.9981,21
"Jul","7 AM","No","Sunday","Good",85.28,98.5964,66,0,52
"Jul","8 AM","No","Sunday","Good",88.664,98.5964,53,8.9981,130
"Jul","10 AM","No","Sunday","Good",93.74,105.79568,45,0,319
"Jul","1 PM","No","Sunday","Good",97.124,107.60144,38,16.9979,337
"Jul","2 PM","No","Sunday","Good",98.816,111.20108,36,11.0014,312
"Jul","3 PM","No","Sunday","Bad",95.432,109.39532,42,19.0012,298
"Jul","4 PM","No","Sunday","Fair",85.28,98.5964,66,15.0013,291
"Jul","5 PM","No","Sunday","Good",83.588,91.39712,59,0,270
"Jul","7 PM","No","Sunday","Good",83.588,91.39712,62,11.0014,250
